SpeciesName,x,y,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species
Prevotella_maculosa,12.794944,2.4843142,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella maculosa
Flavonifractor_plautii,8.967402,1.7881484,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii
Oscillibacter_sp_57_20,8.183837,2.4981565,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Oscillibacter,Oscillibacter sp_57_20
Erwinia_virus_Ea214,-6.2497396,4.308931,Viruses,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Kolesnikvirus,Erwinia virus_Ea214
Escherichia_virus_If1,-5.926686,5.094566,Viruses,Viruses,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,Infulavirus,Escherichia virus_If1
Prevotella_pallens,13.005111,2.2248733,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pallens
Enterococcus_casseliflavus,8.88196,11.7115965,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus casseliflavus
Anaerococcus_nagyae,6.3790617,5.8926487,Bacteria,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus nagyae
Roseburia_sp_CAG_303,13.042524,9.033173,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia sp_CAG_303
Megasphaera_stantonii,7.6787925,1.5842997,Bacteria,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii
Enterococcus_asini,8.9449415,11.657132,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus asini
Lactococcus_piscium,8.472937,8.933263,Bacteria,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus piscium
Leptotrichia_sp_oral_taxon_879,10.41907,5.6456347,Bacteria,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp_oral_taxon_879
Oxalobacter_formigenes,9.433041,6.709779,Bacteria,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,Oxalobacter formigenes
Massiliomicrobiota_timonensis,11.924799,8.648331,Bacteria,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Massiliomicrobiota,Massiliomicrobiota timonensis
Pseudoflavonifractor_sp_An184,8.297679,2.2895112,Bacteria,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor sp_An184
Clostridium_celatum,9.523615,1.1542274,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium celatum
Clostridiales_bacterium_1_7_47FAA,8.942605,1.4210484,Bacteria,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_unclassified,Eubacteriales_unclassified,Clostridiales bacterium_1_7_47FAA
Eubacterium_cylindroides,6.676607,1.020736,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium cylindroides
Microbacterium_phage_Min1,-6.866447,3.2781875,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Minunavirus,Microbacterium phage_Min1
Fusobacterium_sp_oral_taxon_370,9.661954,5.029684,Bacteria,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium sp_oral_taxon_370
Shigella_virus_Shfl2,-6.037267,4.381348,Viruses,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tequatrovirus,Shigella virus_Shfl2
Ruminococcus_bromii,8.178468,2.7788525,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus bromii
Alistipes_finegoldii,12.901759,3.8653505,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes finegoldii
Bacteroides_stercorirosoris,13.608856,4.024396,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercorirosoris
Klebsiella_variicola_CAG_634,6.728279,11.090635,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella variicola_CAG_634
Parvimonas_sp_oral_taxon_110,6.506004,5.7898164,Bacteria,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas sp_oral_taxon_110
Capnocytophaga_granulosa,10.974235,5.471003,Bacteria,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga granulosa
Bacteroides_eggerthii,13.74546,4.3102503,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii
Monoglobus_pectinilyticus,12.530658,8.319419,Bacteria,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,Monoglobus pectinilyticus
Porphyromonas_asaccharolytica,12.222269,3.5645597,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas asaccharolytica
Lachnoanaerobaculum_saburreum,13.295484,8.853671,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum saburreum
Lactobacillus_saniviri,10.020148,11.362774,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus saniviri
Micrococcus_aloeverae,13.171395,7.9882445,Bacteria,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus aloeverae
Blautia_coccoides,9.254421,9.9555025,Bacteria,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides
Haemophilus_pittmaniae,6.753797,9.727801,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae
Prevotella_sp_F0091,12.978522,2.2182913,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp_F0091
Weissella_cibaria,9.857418,10.19107,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella cibaria
Veillonella_tobetsuensis,7.3072295,1.8107934,Bacteria,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella tobetsuensis
Clostridioides_difficile,12.720104,6.3327174,Bacteria,Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile
Streptococcus_infantarius,8.420127,8.769007,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus infantarius
Streptococcus_thermophilus,8.398113,8.663638,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus
Eubacterium_ventriosum,6.831041,1.1740184,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium ventriosum
Bacillus_phage_phi105,-6.8933334,3.5408607,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Spizizenvirus,Bacillus phage_phi105
Turicimonas_muris,9.425823,6.6618204,Bacteria,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Turicimonas,Turicimonas muris
Weissella_viridescens,9.775843,10.204704,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella viridescens
Neisseria_sicca,9.304918,7.6927223,Bacteria,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sicca
Staphylococcus_warneri,5.855984,6.129566,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus warneri
Lactobacillus_casei_paracasei,10.430621,11.353572,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus casei_paracasei
Lactobacillus_salivarius,10.340375,11.346871,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus salivarius
Actinomyces_sp_oral_taxon_181,12.059731,7.1025887,Bacteria,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp_oral_taxon_181
Enterococcus_phage_phiFL4A,-6.724922,3.3374758,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Enterococcus phage_phiFL4A
Cronobacter_phage_ENT39118,-6.4970827,3.3033972,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Cronobacter phage_ENT39118
Lactobacillus_delbrueckii,10.250825,11.028581,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii
Enterococcus_dispar,8.8211155,11.812673,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus dispar
Acinetobacter_junii,7.570736,10.3379545,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter junii
Eubacteriaceae_bacterium_CHKCI005,6.70222,1.0522963,Bacteria,Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacteriaceae_unclassified,Eubacteriaceae bacterium_CHKCI005
Streptococcus_gordonii,8.464458,8.706264,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii
Streptococcus_agalactiae,8.501144,8.94072,Bacteria,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae
Phascolarctobacterium_faecium,8.716599,6.992663,Bacteria,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium
Lactobacillus_fermentum,10.303867,11.484106,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus fermentum
Escherichia_marmotae,6.7376637,11.310115,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae
Eubacterium_eligens,6.9297695,1.1346748,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium eligens
Sphingomonas_sp_67_41,11.856295,8.838668,Bacteria,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp_67_41
Prevotella_sp_oral_taxon_306,12.854258,2.7081094,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp_oral_taxon_306
Proteobacteria_bacterium_CAG_139,7.3153605,5.823101,Bacteria,Bacteria,Pseudomonadota,Unknown,Unknown,Unknown,Unknown,Proteobacteria bacterium_CAG_139
Clostridium_sp_SY8519,9.609061,1.0250334,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp_SY8519
Slackia_isoflavoniconvertens,9.705203,7.9802155,Bacteria,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia isoflavoniconvertens
Bacteroides_sp_CAG_598,13.6451025,4.239277,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp_CAG_598
Treponema_putidum,4.8658047,10.324071,Bacteria,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema putidum
Plesiomonas_shigelloides,6.570046,11.192106,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,Plesiomonas shigelloides
Actinomyces_phage_xhp1,-6.184615,3.4269643,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Actinomyces phage_xhp1
Alistipes_sp_An31A,12.681803,3.7866578,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes sp_An31A
Clostridium_spiroforme,9.370409,1.3989587,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium spiroforme
Lachnoclostridium_sp_An138,12.872223,8.865863,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp_An138
Salmonella_phage_ST64B,-6.214446,3.191488,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Salmonella phage_ST64B
Actinomyces_johnsonii,11.996786,7.3052177,Bacteria,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces johnsonii
Clostridium_saccharolyticum,9.480673,1.204528,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium saccharolyticum
Lactobacillus_prophage_Lj771,-6.5211535,3.1430104,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Lactobacillus prophage_Lj771
Lactococcus_virus_bIL67,-6.114145,4.3908153,Viruses,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Ceduovirus,Lactococcus virus_bIL67
Bacteroides_cellulosilyticus,13.627939,4.0739856,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus
Faecalicatena_orotica,12.891249,8.908371,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica
Clostridium_cadaveris,9.613779,1.352891,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium cadaveris
Bacteroides_barnesiae,13.873104,4.000322,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides barnesiae
Lactobacillus_gasseri,9.939917,9.154128,Bacteria,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus gasseri
Lachnospiraceae_bacterium_9_1_43BFAA,12.254907,8.716537,Bacteria,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_unclassified,Lachnospiraceae bacterium_9_1_43BFAA
Bacteroides_vulgatus,13.967685,4.3408527,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides vulgatus
Coriobacteriaceae_bacterium_phI,10.289351,11.145912,Bacteria,Bacillati,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacteriaceae,Coriobacteriaceae bacterium_phI
Bacillus_phage_phBC6A51,-6.0380154,3.4768388,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Bacillus phage_phBC6A51
Shigella_virus_SP18,-6.0146127,4.5959387,Viruses,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Gaprivervirus,Shigella virus_SP18
Capnocytophaga_sputigena,10.97914,5.4753475,Bacteria,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena
Mogibacterium_diversum,12.569119,5.9296713,Bacteria,Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Anaerovoracaceae,Mogibacterium,Mogibacterium diversum
Proteus_hauseri,9.601072,9.473726,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus hauseri
Citrobacter_pasteurii,6.1896086,11.394676,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter pasteurii
Erwinia_phage_ENT90,-6.2825975,3.0751178,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Peduoviridae,Entnonagintavirus,Erwinia phage_ENT90
Streptococcus_pneumoniae,8.503766,8.618741,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
Haemophilus_sp_HMSC71H05,6.7596326,9.79091,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus sp_HMSC71H05
Yersinia_phage_phiYeO3_12,-6.6083093,3.7255962,Viruses,Viruses,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Teetrevirus,Yersinia phage_phiYeO3_12
Haemophilus_parainfluenzae,6.7952824,9.732605,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae
Pyramidobacter_piscolens,9.610367,8.070269,Bacteria,Bacteria,Synergistota,Synergistia,Synergistales,Dethiosulfovibrionaceae,Pyramidobacter,Pyramidobacter piscolens
Candidatus_Gastranaerophilales_bacterium_HUM_9,6.9335127,1.6099411,Archaea,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Gastranaerophilales_bacterium_HUM_9
Klebsiella_virus_KP15,-5.814383,4.2729564,Viruses,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Slopekvirus,Klebsiella virus_KP15
Lactococcus_phage_jm2,-7.1950235,3.4763415,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Skunavirus,Lactococcus phage_jm2
Eubacterium_sp_CAG_180,6.6891227,1.1511025,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium sp_CAG_180
Streptococcus_virus_7201,-6.333653,5.182222,Viruses,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Moineauvirus,Streptococcus virus_7201
Citrobacter_youngae,6.296158,11.319039,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter youngae
Actinomyces_oris,12.276064,7.235132,Bacteria,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris
Prevotella_sp_CAG_520,12.709056,2.5798264,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella sp_CAG_520
Shigella_sonnei,6.9083047,10.964285,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei
Lactobacillus_sakei,10.15018,11.141016,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sakei
Actinomyces_hongkongensis,11.998173,7.1436954,Bacteria,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces hongkongensis
Tobacco_vein_clearing_virus,-6.0641966,4.73824,Viruses,Viruses,Artverviricota,Revtraviricetes,Ortervirales,Caulimoviridae,Solendovirus,Tobacco vein_clearing_virus
Lactococcus_phage_BK5_T,-7.411922,3.5318174,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Sandinevirus,Lactococcus phage_BK5_T
Leuconostoc_lactis,9.809815,9.748809,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc lactis
Odoribacter_laneus,12.703494,2.9633873,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter laneus
Bacteroides_massiliensis,13.738659,4.2509108,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides massiliensis
Clostridium_hathewayi,9.568501,0.9051888,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium hathewayi
Veillonella_parvula,7.347998,1.8376366,Bacteria,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula
Clostridium_sp_7_2_43FAA,9.365549,1.1428933,Bacteria,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp_7_2_43FAA
Campylobacter_concisus,9.2227,6.468648,Bacteria,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus
Enterobacteria_phage_EcoDS1,-6.5383315,3.52568,Viruses,Viruses,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Kayfunavirus,Enterobacteria phage_EcoDS1
Oscillibacter_sp_CAG_241,8.496662,2.517903,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Oscillibacter,Oscillibacter sp_CAG_241
Clostridium_symbiosum,12.904254,8.857373,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Clostridium symbiosum
Clostridium_disporicum,9.772438,1.184055,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium disporicum
Veillonella_dispar,6.9046893,1.1391352,Bacteria,Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar
Enterobacteria_phage_fiAA91_ss,-6.294705,3.0815902,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Peduoviridae,Peduovirus,Enterobacteria phage_fiAA91_ss
Roseburia_sp_CAG_309,13.131332,9.120556,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia sp_CAG_309
Bacillus_safensis,8.721511,9.5985985,Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus safensis
Neisseria_mucosa,9.307733,7.5529046,Bacteria,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria mucosa
Actinomyces_sp_S6_Spd3,11.952406,7.258008,Bacteria,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp_S6_Spd3
Lactococcus_phage_bIL312,-5.3611484,4.351213,Viruses,Viruses,Unknown,Unknown,Unknown,Unknown,Unknown,Lactococcus phage_bIL312
Neisseria_elongata,9.303018,7.7787104,Bacteria,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata
Roseburia_hominis,13.159809,8.450885,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis
Acinetobacter_bereziniae,7.6015077,10.445702,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter bereziniae
Dialister_pneumosintes,7.4253936,1.6688884,Bacteria,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes
Clostridium_sp_D5,9.691571,1.0465438,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sp_D5
Enterococcus_durans,8.897475,11.706857,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus durans
Eubacterium_minutum,8.983665,3.227165,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriales_Family_XIII_Incertae_Sedis,Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,Eubacterium minutum
Blautia_sp_CAG_257,9.291665,10.042713,Bacteria,Bacteria,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia sp_CAG_257
Clostridiales_bacterium_CHKCI006,8.998943,1.2590268,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriales_unclassified,Eubacteriales_unclassified,Clostridiales bacterium_CHKCI006
Providencia_rettgeri,9.817095,5.631381,Bacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia rettgeri
Clostridium_phage_vB_CpeS_CP51,-6.13119,3.78303,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Clostridium phage_vB_CpeS_CP51
Lachnospiraceae_bacterium_2_1_46FAA,12.378116,8.602087,Bacteria,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_unclassified,Lachnospiraceae bacterium_2_1_46FAA
Candidatus_Methanomassiliicoccus_intestinalis,6.8965855,1.5980022,Archaea,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus_intestinalis
Streptococcus_anginosus,8.347315,8.645411,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus
Anaeromassilibacillus_sp_An250,8.030174,1.2725738,Bacteria,Bacteria,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Anaeromassilibacillus,Anaeromassilibacillus sp_An250
Parascardovia_denticolens,11.72913,10.147829,Bacteria,Bacteria,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Parascardovia,Parascardovia denticolens
Clostridium_bolteae_CAG_59,9.646833,0.9572155,Bacteria,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium bolteae_CAG_59
Lactobacillus_paragasseri,10.350058,11.464248,Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus paragasseri
Escherichia_virus_RB14,-5.868323,4.3537526,Viruses,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Tequatrovirus,Escherichia virus_RB14
Anaerococcus_vaginalis,6.4225287,5.831973,Bacteria,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus vaginalis
Enterobacteria_phage_mEp237,-6.676388,3.1602712,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Unknown,Enterobacteria phage_mEp237
Bacteroides_sp_CAG_927,13.746248,4.2469306,Bacteria,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides sp_CAG_927
Lactobacillus_phage_J1,-7.2475276,3.5327766,Viruses,Viruses,Uroviricota,Caudoviricetes,Unknown,Unknown,Junavirus,Lactobacillus phage_J1
Treponema_maltophilum,4.88447,10.317056,Bacteria,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema maltophilum
