Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR16124241	2021-10-24 17:25:50	2021-09-30 12:45:53	36114138	10593669810	36114138	293	3170		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16124/SRR16124241/SRR16124241.lite.1	SRX12409723	M_HO_33	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377589	SAMN21877075	simple	408170	human gut metagenome	M_HO_33							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	3853A074D8DFF25AC333CED232514342	FFDE301ED5D07D413F207E1CAC91581E
SRR16124240	2021-10-24 17:25:50	2021-09-30 11:41:28	36336006	10759416662	36336006	296	3255		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124240/SRR16124240.lite.1	SRX12409724	M_HO_34	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377591	SAMN21877076	simple	408170	human gut metagenome	M_HO_34							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	6311954C8BDD7B8C5C49F2020D616823	BD499C4B158A72AE58FA975B71E8C131
SRR16124239	2021-10-24 17:25:50	2021-09-30 12:48:32	33883376	9903855563	33883376	292	2954		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124239/SRR16124239.lite.1	SRX12409725	M_HO_35	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377590	SAMN21877077	simple	408170	human gut metagenome	M_HO_35							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	BFDA06E166AF9475C2EFEB3B629CEF71	2661A8D482F5CF8CEB051227AF815C13
SRR16124238	2021-10-24 17:25:50	2021-09-30 11:37:18	36149844	10532690815	36149844	291	3157		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124238/SRR16124238.lite.1	SRX12409726	M_HO_36	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377592	SAMN21877078	simple	408170	human gut metagenome	M_HO_36							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	256B32A20D31BD2C518F37D0FB26451F	87A3F54E897470F61545EBD8E79C11E5
SRR16124237	2021-10-24 17:25:50	2021-09-30 11:41:22	35100699	10296641640	35100699	293	3075		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124237/SRR16124237.lite.1	SRX12409727	M_HO_37	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377593	SAMN21877079	simple	408170	human gut metagenome	M_HO_37							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	70D8BC9CC6FD1CB1F8B874E0624AE4BB	7668FC659DD988C885160924E1CB5195
SRR16124235	2021-10-24 17:25:50	2021-09-30 11:44:24	36156541	10636868379	36156541	294	3189		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124235/SRR16124235.lite.1	SRX12409729	M_HO_39	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377594	SAMN21877081	simple	408170	human gut metagenome	M_HO_39							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C8D983718DB99600EED205C98128E71E	46A6A6F794770ACB820FB54A1B8818BB
SRR16124234	2021-10-24 17:25:50	2021-09-30 11:36:04	34989648	10193082768	34989648	291	3062		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124234/SRR16124234.lite.1	SRX12409730	M_HO_40	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377595	SAMN21877082	simple	408170	human gut metagenome	M_HO_40							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	0879AFD21C6B928A45FD06A8D21E9347	C66B7EAC7FD9FF58DC07E69496DDFFB2
SRR16124232	2021-10-24 17:25:50	2021-09-30 11:34:47	32596658	9240804306	32596658	283	2768		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124232/SRR16124232.lite.1	SRX12409732	M_HO_41	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377598	SAMN21877083	simple	408170	human gut metagenome	M_HO_41							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	E277BB482A3E53B551BF3FC23896C790	905B5485705D16A829F68A10CF77FD7A
SRR16124231	2021-10-24 17:25:50	2021-09-30 11:38:28	33190369	9553793244	33190369	287	2856		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124231/SRR16124231.lite.1	SRX12409733	M_HO_42	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377600	SAMN21877084	simple	408170	human gut metagenome	M_HO_42							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	14DE150B63388845295B649470589236	B0EFE452B05C1804FB6107687A237D90
SRR16124230	2021-10-24 17:25:50	2021-09-30 11:47:10	36642291	10753587619	36642291	293	3243		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124230/SRR16124230.lite.1	SRX12409734	M_HO_43	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377599	SAMN21877085	simple	408170	human gut metagenome	M_HO_43							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	75436FF3F7423AE30BF37095B5E4E296	CD041D46BF1E90813C7A0F5287D5E714
SRR16124229	2021-10-24 17:25:50	2021-09-30 11:57:03	34606890	10011515164	34606890	289	3008		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124229/SRR16124229.lite.1	SRX12409735	M_HO_44	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377601	SAMN21877086	simple	408170	human gut metagenome	M_HO_44							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	24A91932DC619D13C922560B2960DF13	B82679889C9D0B9D9767B47CD8C6848F
SRR16124228	2021-10-24 17:25:51	2021-09-30 11:36:22	33390220	9570797696	33390220	286	2871		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124228/SRR16124228.lite.1	SRX12409736	M_HO_45	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377602	SAMN21877087	simple	408170	human gut metagenome	M_HO_45							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	6E3D5BE7589EF9DC4BBFDC25ACAF5921	AF396B0E1E0EB5291EAED588BB26AAF9
SRR16124227	2021-10-24 17:25:51	2021-09-30 11:35:55	32599226	9454869573	32599226	290	2831		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124227/SRR16124227.lite.1	SRX12409737	M_HO_46	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377603	SAMN21877088	simple	408170	human gut metagenome	M_HO_46							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	B37EE4C070FD9F174135A3888D55E050	D64F3116F32006528A6CFE057201CD8E
SRR16124226	2021-10-24 17:25:51	2021-09-30 12:51:55	33691363	9753403193	33691363	289	2933		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR016/16124/SRR16124226/SRR16124226.lite.1	SRX12409738	M_HO_47	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377604	SAMN21877089	simple	408170	human gut metagenome	M_HO_47							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	7E7693610BF2FE2B3ECDFBFC4566AFFF	110C32CEDC10F40CCEC0EC23C920975A
SRR16124225	2021-10-24 17:25:51	2021-09-30 11:57:36	36093558	10468060743	36093558	290	3155		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124225/SRR16124225.lite.1	SRX12409739	M_HO_48	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377605	SAMN21877090	simple	408170	human gut metagenome	M_HO_48							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	85381B3F6FD46DFADAF1C4C4FB53EA83	7F0012227F9DB69ECAFD71F33A95822A
SRR16124224	2021-10-24 17:25:51	2021-09-30 11:49:09	36748136	10731533733	36748136	292	3296		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124224/SRR16124224.lite.1	SRX12409740	M_HO_49	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377606	SAMN21877091	simple	408170	human gut metagenome	M_HO_49							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	F61FDF97C42FC996D0444AD1B1399363	5D6800D1E7773D484D105EDFB05EAE1A
SRR16124223	2021-10-24 17:25:50	2021-09-30 11:50:46	36944382	10733890272	36944382	290	3266		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124223/SRR16124223.lite.1	SRX12409741	M_HO_50	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377607	SAMN21877092	simple	408170	human gut metagenome	M_HO_50							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	E7E057BCF5030054BDFE210B0B53FD35	B74A057BDC6BC443ED9866BE7C6E09EE
SRR16124221	2021-10-24 17:25:50	2021-09-30 11:51:20	34778373	9973442892	34778373	286	3172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124221/SRR16124221.lite.1	SRX12409743	M_HY_01	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377609	SAMN21877093	simple	408170	human gut metagenome	M_HY_01							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	95EA0A5EF45F7FE0662843CEB4EACD39	CEC6EAC25AC412F755F81FEB9EE33FC0
SRR16124220	2021-10-24 17:25:50	2021-09-30 11:37:17	33797268	9634741654	33797268	285	3075		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124220/SRR16124220.lite.1	SRX12409744	M_HY_02	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377610	SAMN21877094	simple	408170	human gut metagenome	M_HY_02							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	2AA76666943C71FE86ECBA47A39BA739	93731404FF9B2BFF6409C8736600869C
SRR16124219	2021-10-24 17:25:50	2021-09-30 11:41:44	39392544	11212550015	39392544	284	3580		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124219/SRR16124219.lite.1	SRX12409745	M_HY_03	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377611	SAMN21877095	simple	408170	human gut metagenome	M_HY_03							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	7FFB6F5122A194300DFC5B483B3140B7	C0077691CE00B97125F250D1AE50FEDD
SRR16124217	2021-10-24 17:25:50	2021-09-30 11:52:22	40343907	11576688943	40343907	286	3703		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16124/SRR16124217/SRR16124217.lite.1	SRX12409747	M_HY_05	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377613	SAMN21877097	simple	408170	human gut metagenome	M_HY_05							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	93F76D95A1EBD2D1F697475BD98EFF1B	06C28A9E522A19C4A01A69E7540F3498
SRR16124216	2021-10-24 17:25:50	2021-09-30 11:34:16	27176268	7839358663	27176268	288	2516		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124216/SRR16124216.lite.1	SRX12409748	M_HY_06	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377614	SAMN21877098	simple	408170	human gut metagenome	M_HY_06							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	D569A4B3D3184A8B68D8C24DC245FBFD	F1A3CFD4232E1C3F34A5AFBA490BBF02
SRR16124215	2021-10-24 17:25:51	2021-09-30 11:39:03	34431515	9711709148	34431515	282	3091		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124215/SRR16124215.lite.1	SRX12409749	M_HY_07	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377615	SAMN21877099	simple	408170	human gut metagenome	M_HY_07							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	4048F23C316A0D13292EA826B7A29A15	2E41B2D011B4E5C58227795684B1E5ED
SRR16124214	2021-10-24 17:25:51	2021-09-30 12:02:54	32761542	9420825188	32761542	287	2991		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124214/SRR16124214.lite.1	SRX12409750	M_HY_08	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377616	SAMN21877100	simple	408170	human gut metagenome	M_HY_08							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	56EFE06747593E5CCD02603914248E0A	777E155C976809BD5ADB89A6060E8E2B
SRR16124212	2021-10-24 17:25:51	2021-09-30 11:50:44	42040906	12115450039	42040906	288	3848		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124212/SRR16124212.lite.1	SRX12409752	M_HY_10	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377617	SAMN21877102	simple	408170	human gut metagenome	M_HY_10							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	897FEE5CA6AC33AC4CE002202D4EB03C	C23C3F27AF5AD1E9F3D4E730245EF617
SRR16124210	2021-10-24 17:25:51	2021-09-30 13:20:58	36587334	10428801913	36587334	285	3339		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124210/SRR16124210.lite.1	SRX12409754	M_HY_11	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377618	SAMN21877103	simple	408170	human gut metagenome	M_HY_11							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	1A1B406A196B1DE46050DB71BC72F94A	B289496674811D1A183E129332AE262B
SRR16124209	2021-10-24 17:25:51	2021-09-30 11:43:29	39758696	11264685206	39758696	283	3362		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124209/SRR16124209.lite.1	SRX12409755	M_HY_12	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377621	SAMN21877104	simple	408170	human gut metagenome	M_HY_12							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C9F38C7C64D7965098F3757FF68FF58E	F42C5644EB49BAA99D58B147706427E1
SRR16124208	2021-10-24 17:25:51	2021-09-30 11:42:12	37235160	10478266293	37235160	281	3100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124208/SRR16124208.lite.1	SRX12409756	M_HY_13	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377622	SAMN21877105	simple	408170	human gut metagenome	M_HY_13							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	5A0C22759740F252ED1F68070C4AB392	5987E804A9C0BA67179BC371E746BC20
SRR16124207	2021-10-24 17:25:51	2021-09-30 11:34:21	29631208	8497399507	29631208	286	2574		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124207/SRR16124207.lite.1	SRX12409757	M_HY_14	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377624	SAMN21877106	simple	408170	human gut metagenome	M_HY_14							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	7E7E0E6CAE3AFBDE456D1CCAC9FC9874	0B1B51BCB569DC6F68B563AC6C3B5268
SRR16124206	2021-10-24 17:25:51	2021-09-30 11:34:34	29950973	8496378009	29950973	283	2574		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124206/SRR16124206.lite.1	SRX12409758	M_HY_15	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377623	SAMN21877107	simple	408170	human gut metagenome	M_HY_15							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C21FD887B79666B887C73FF3DD2EA534	2B5119E654F9605CE4C6EBA667B43C18
SRR16124205	2021-10-24 17:25:51	2021-09-30 11:49:55	35596169	10249704050	35596169	287	3269		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124205/SRR16124205.lite.1	SRX12409759	M_HY_16	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377625	SAMN21877108	simple	408170	human gut metagenome	M_HY_16							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	CE1242D93C2B9B3700675AFAE84451A3	1FE0A4E93999323FDBF38E6A516517B7
SRR16124204	2021-10-24 17:25:51	2021-09-30 11:36:20	34407332	9752162007	34407332	283	3137		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124204/SRR16124204.lite.1	SRX12409760	M_HY_17A	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377626	SAMN21877109	simple	408170	human gut metagenome	M_HY_17A							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	4C75AA62EE465C8CDA9E1A014B1A987E	D337C8F590E470C55150F353AFB0FC9F
SRR16124203	2021-10-24 17:25:51	2021-09-30 11:39:59	35722439	10486575868	35722439	293	3168		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16124/SRR16124203/SRR16124203.lite.1	SRX12409761	M_HY_17B	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377627	SAMN21877110	simple	408170	human gut metagenome	M_HY_17B							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	E310F090801041899B500BCD5DED2C50	79E3653570828E2AFFBD8C1525B98D17
SRR16124202	2021-10-24 17:25:51	2021-09-30 12:13:55	36237695	10545875579	36237695	291	3164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124202/SRR16124202.lite.1	SRX12409762	M_HY_18A	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377628	SAMN21877111	simple	408170	human gut metagenome	M_HY_18A							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	6DFF5476E2F7EB2DCCB6106BED1E84F0	B5054FCB94703E0E109014501A5ABF31
SRR16124201	2021-10-24 17:25:51	2021-09-30 12:14:51	36732384	10657943855	36732384	290	3194		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124201/SRR16124201.lite.1	SRX12409763	M_HY_18B	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377629	SAMN21877112	simple	408170	human gut metagenome	M_HY_18B							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	C4547F6F08C3F050823B9FB3966D884D	0C558C7EE7CED6C863C62E4DA21BF115
SRR16124198	2021-10-24 17:25:51	2021-09-30 11:38:40	34037403	9914851430	34037403	291	3001		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124198/SRR16124198.lite.1	SRX12409766	M_HY_19B	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377632	SAMN21877114	simple	408170	human gut metagenome	M_HY_19B							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	B46B0076A67117B77C90965A55419EC0	05104B8C6DAE6F05B96D0384EA9B9920
SRR16124197	2021-10-24 17:25:51	2021-09-30 11:39:22	43143960	12407219441	43143960	287	3723		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124197/SRR16124197.lite.1	SRX12409767	M_HY_20A	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377634	SAMN21877115	simple	408170	human gut metagenome	M_HY_20A							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	41FC9B948EFE7BDDAA4B4A23C38496F8	004ED252801CED60060C9F6ED23E3393
SRR16124196	2021-10-24 17:25:51	2021-09-30 11:40:42	37946089	11139545914	37946089	293	3379		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16124/SRR16124196/SRR16124196.lite.1	SRX12409768	M_HY_20B	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377633	SAMN21877116	simple	408170	human gut metagenome	M_HY_20B							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	D95660600FEA085DEA2B4CD3595559A0	828F6730C158515966E748032D93E2C1
SRR16124195	2021-10-24 17:25:51	2021-09-30 11:35:07	38684717	11181632944	38684717	289	3366		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR016/16124/SRR16124195/SRR16124195.lite.1	SRX12409769	M_HY_21A	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377635	SAMN21877117	simple	408170	human gut metagenome	M_HY_21A							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	EECA871126E9EAF87C60FC59D026F3AF	732FCEB3FCB8FA38C2316F24B1C8D06D
SRR16124194	2021-10-24 17:25:51	2021-09-30 11:43:02	38241235	11165073259	38241235	291	3365		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124194/SRR16124194.lite.1	SRX12409770	M_HY_21B	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377636	SAMN21877118	simple	408170	human gut metagenome	M_HY_21B							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	9D8C32310C614B68172B2FC0A8ED1A7C	684EC7693762EC719F260E268AF49D23
SRR16124193	2021-10-24 17:25:51	2021-09-30 11:35:58	35482905	10383401783	35482905	292	3130		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR016/16124/SRR16124193/SRR16124193.lite.1	SRX12409771	M_HY_22	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377637	SAMN21877119	simple	408170	human gut metagenome	M_HY_22							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	2DA727E1CD0DF7C2E4A8BC2B07F95D67	41B7CDAC286BEEFC34F78B52E0EE00F5
SRR16124192	2021-10-24 17:25:51	2021-09-30 12:08:11	37070244	10714060389	37070244	289	3231		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16124/SRR16124192/SRR16124192.lite.1	SRX12409772	M_HY_23	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377638	SAMN21877120	simple	408170	human gut metagenome	M_HY_23							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	870178BAA1D8842C2C40B258CA9E3EF1	239C28C6AE1A3A51C405C57E141BB4D1
SRR16124191	2021-10-24 17:25:51	2021-09-30 11:34:23	35968252	10483500808	35968252	291	3164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR016/16124/SRR16124191/SRR16124191.lite.1	SRX12409773	M_HY_24	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP336949	PRJNA763023		763023	SRS10377639	SAMN21877121	simple	408170	human gut metagenome	M_HY_24							no					LC-BIO TECHNOLOGY CO	SRA1303273		public	E52E0304ACDC0C2E50F523F868857489	436A5FB677823AF3BEEAA15B91D0EE24
